doc,class
product_type-shirt sleeve_style-long_sleeve neckline-button_collar fit-regular color-black color_group-dark,0
product_type-shirt fit-relaxed fit-loose fit-oversized fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button,0
product_type-shirt color-pattern color_group-pattern fit-oversized sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color-brown color_group-pattern neckline-point_collar neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-regular style-classic,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-point_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-oversized color-orange color_group-dark,0
product_type-shirt fit-long_line sleeve_style-long_sleeve color-pattern color-white color_group-pattern color_group-pale cut-button neckline-v_neck,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton fit-regular style-classic,0
product_type-shirt sleeve_style-sleeveless fabric-woven cut-concealedbutton neckline-point_collar fit-regular color-off_white color_group-pale,0
product_type-shirt neckline-plunge neckline-collar fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button fit-relaxed fit-loose fit-oversized,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color_group-pattern style-cute style-classic neckline-button_collar fit-fitted fit-regular cut-cuff,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar style-cute style-classic fit-regular,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton fabric-woven neckline-point_collar fit-slim color-white color_group-pale,0
product_type-shirt fit-relaxed fabric-satin sleeve_style-long_sleeve neckline-reverecollar neckline-button_collar color-pink,0
product_type-shirt neckline-plunge neckline-point_collar sleeve_style-long_sleeve color-pattern color_group-pattern fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-button_collar fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglansleeve neckline-collar cut-button fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-concealedbutton cut-pocket,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color-pink color_group-pattern cut-pocket fit-relaxed fit-loose fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt color-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-short_sleeve fabric-woven fabric-polyester neckline-point_collar cut-concealedbutton cut-cropped fit-regular color-pink color_group-pale,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar cut-concealedbutton fit-regular,0
product_type-shirt sleeve_style-long_sleeve fit-oversized color-pattern neckline-button_collar,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-point_collar cut-concealedbutton fit-regular fit-loose fit-skinny,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-pocket neckline-point_collar neckline-button_collar fit-regular style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-button_collar fit-oversized color-yellow color_group-dark,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-button_collar fit-relaxed fit-oversized,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar sleeve_style-long_sleeve fit-regular,0
product_type-shirt neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve neckline-point_collar fit-relaxed fit-loose fit-oversized color-white color_group-pale,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-point_collar cut-concealedbutton fit-regular,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar fit-relaxed color-off_white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar neckline-button_collar cut-button cut-cuff cut-pleated fit-regular color-off_white color_group-pale color_group-warm_color,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular fit-classicfit,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-button_collar fit-regular,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-button_collar cut-cropped fit-relaxed,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-point_collar cut-button fit-relaxed fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular style-classic,0
product_type-shirt sleeve_style-long_sleeve color-green color-pattern color-blue color_group-pattern color_group-dark fabric-wovencotton fabric-cotton neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pink color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular style-classic,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar cut-concealedbutton fit-relaxed color-black color_group-dark,0
product_type-shirt fit-long_line fit-regular sleeve_style-long_sleeve cut-tiedetail cut-concealedbutton color-pattern color_group-pattern style-classic neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt sleeve_style-long_sleeve color-off_white color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar cut-pocket fit-relaxed,0
product_type-shirt fit-relaxed fit-regular fit-loose fit-skinny fabric-satin sleeve_style-long_sleeve neckline-reverecollar neckline-button_collar color-brown color_group-pale color_group-dark color_group-warm_color,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-off_white color_group-pale color_group-warm_color neckline-point_collar neckline-button_collar,0
product_type-shirt length-maxi sleeve_style-long_sleeve fit-oversized fit-regular neckline-point_collar cut-button color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-button cut-cuff neckline-point_collar neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar neckline-button_collar cut-pocket fit-regular fit-loose fit-skinny color-brown,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton neckline-button_collar fit-slim color-white color_group-pale,0
product_type-shirt fit-long_line fit-relaxed fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-oversized color-orange color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve style-vintage cut-button cut-pocket neckline-point_collar color-black color_group-dark,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar fit-regular style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-concealedbutton fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar cut-concealedbutton cut-pocket fit-regular fit-loose fit-skinny,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-collar cut-button fit-regular,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-relaxed fit-oversized,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt neckline-highneck color-pattern color_group-pattern fit-fitted fit-regular fabric-polyester fabric-lycra style-occasion cut-cuff,0
product_type-shirt neckline-highneck color-pattern color_group-pattern fit-fitted fit-regular fabric-polyester fabric-lycra style-occasion cut-cuff,0
product_type-shirt neckline-highneck color-pattern color_group-pattern fit-fitted fit-regular fabric-polyester fabric-lycra style-occasion cut-cuff,0
product_type-shirt neckline-highneck color-pattern color_group-pattern fit-fitted fit-regular fabric-polyester fabric-lycra style-occasion cut-cuff,0
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-green color_group-pattern fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-gray color_group-pattern color_group-dark fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-green color_group-pattern fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-gray color_group-pattern color_group-dark fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-green color_group-pattern fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt color-pattern color-gray color_group-pattern color_group-dark fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-elegant style-simple sleeve_style-short_sleeve,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar fit-regular fit-classicfit,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton fit-regular style-classic,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar style-cute style-classic fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-collar cut-button fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color-pink color_group-pattern cut-pocket fit-relaxed fit-loose fit-oversized,0
product_type-shirt color-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-point_collar cut-concealedbutton fit-regular,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-point_collar cut-button fit-relaxed fit-oversized,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt sleeve_style-long_sleeve color-pink color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt fit-long_line fit-regular sleeve_style-long_sleeve cut-tiedetail cut-concealedbutton color-pattern color_group-pattern style-classic neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-off_white color_group-pale color_group-warm_color neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton neckline-button_collar fit-slim color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve style-vintage cut-button cut-pocket neckline-point_collar color-black color_group-dark,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-collar cut-button fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar fit-regular fit-classicfit,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-collar cut-concealedbutton fit-regular style-classic,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar style-cute style-classic fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-collar cut-button fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color-pink color_group-pattern cut-pocket fit-relaxed fit-loose fit-oversized,0
product_type-shirt color-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern neckline-point_collar cut-concealedbutton fit-regular,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-button_collar,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-point_collar cut-button fit-relaxed fit-oversized,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt sleeve_style-long_sleeve color-pink color_group-pale neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-button_collar fit-relaxed fit-slouchy fit-oversized,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-point_collar neckline-button_collar fit-relaxed fit-straight,0
product_type-shirt fit-long_line fit-regular sleeve_style-long_sleeve cut-tiedetail cut-concealedbutton color-pattern color_group-pattern style-classic neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-off_white color_group-pale color_group-warm_color neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar fit-regular,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern neckline-button_collar fit-regular fit-loose fit-skinny,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton neckline-button_collar fit-slim color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar cut-concealedbutton fit-regular color-black color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve style-vintage cut-button cut-pocket neckline-point_collar color-black color_group-dark,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-collar cut-button fit-regular,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve color-pattern neckline-point_collar fit-regular fit-loose fit-skinny,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-red color-blue color-pattern color_group-dark color_group-pattern fabric-wovencotton fabric-cotton neckline-button_collar fit-relaxed,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern neckline-collar cut-button,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton color-black color_group-dark neckline-button_collar fit-regular,0
product_type-shirt fit-slim fit-regular sleeve_style-long_sleeve fabric-cotton fabric-polyester style-classic neckline-point_collar neckline-button_collar cut-button_down cut-pocket color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-concealedbutton fit-regular color-pink color_group-pale,0
product_type-shirt fit-oversized sleeve_style-long_sleeve fabric-satin neckline-point_collar cut-button color-black color_group-dark,0
product_type-shirt fit-relaxed fit-loose fit-oversized fabric-satin sleeve_style-long_sleeve cut-button color-green color_group-cool_color,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve color-pattern neckline-point_collar fit-regular fit-loose fit-skinny,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-red color-blue color-pattern color_group-dark color_group-pattern fabric-wovencotton fabric-cotton neckline-button_collar fit-relaxed,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern neckline-collar cut-button,0
product_type-shirt length-maxi sleeve_style-long_sleeve fabric-stretchcotton color-black color_group-dark neckline-button_collar fit-regular,0
product_type-shirt fit-slim fit-regular sleeve_style-long_sleeve fabric-cotton fabric-polyester style-classic neckline-point_collar neckline-button_collar cut-button_down cut-pocket color-white color_group-pale,0
product_type-shirt fit-oversized sleeve_style-long_sleeve fabric-satin neckline-point_collar cut-button color-black color_group-dark,0
product_type-shirt fit-relaxed fit-loose fit-oversized fabric-satin sleeve_style-long_sleeve cut-button color-green color_group-cool_color,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
