doc,class
product_type-shirt fit-slim fit-regular fit-loose fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-button neckline-collar,1
product_type-shirt cut-pocket color-pattern color-red color_group-pattern color_group-dark fabric-flannel neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-slim fabric-flannel fabric-herringbone color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-slim style-western color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar cut-narrow,1
product_type-shirt fabric-lace color-black color_group-dark neckline-button_collar sleeve_style-short_sleeve fit-relaxed fit-loose fit-oversized,1
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color fabric-jersey sleeve_style-short_sleeve neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt cut-pocket sleeve_style-long_sleeve fabric-denim color-blue color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar fit-regular fit-loose fit-skinny,1
product_type-shirt fit-slim color-green color_group-cool_color neckline-button_collar cut-narrow,1
product_type-shirt fit-skinny color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color cut-button_down cut-pocket neckline-button_collar sleeve_style-long_sleeve,1
product_type-shirt fit-slim color-blue cut-button_down cut-button cut-narrow neckline-collar sleeve_style-long_sleeve,1
product_type-shirt fit-regular color-red color-pattern color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar style-classic,1
product_type-shirt fit-slim color-green color_group-cool_color neckline-button_collar cut-narrow,1
product_type-shirt fabric-flannel color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-oversized style-vintage color-pattern sleeve_style-batwing neckline-button_collar,1
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve cut-button_down neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fit-skinny color-pattern color-red color_group-pattern color_group-warm_color neckline-button_collar,1
product_type-shirt fit-regular fit-loose fit-skinny color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt color-pattern color-brown color_group-pattern neckline-grandad neckline-collar neckline-button_collar fabric-flannel fit-regular fit-loose fit-skinny,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color-black color_group-pattern color_group-dark fabric-satin neckline-reverecollar neckline-button_collar sleeve_style-short_sleeve,1
product_type-shirt cut-button sleeve_style-short_sleeve fabric-viscose,1
product_type-shirt color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern fit-slim style-classic neckline-collar cut-button cut-pocket sleeve_style-short_sleeve fabric-cotton fabric-lycra,1
product_type-shirt color-pink color-pattern color_group-pattern style-classic fit-classicfit neckline-collar cut-button cut-pocket sleeve_style-long_sleeve fabric-cotton,1
product_type-shirt color-purple style-classic fit-classicfit neckline-collar cut-button sleeve_style-long_sleeve fabric-viscose,1
product_type-shirt fit-oversized color-pattern color-yellow color_group-pattern color_group-dark neckline-reverecollar neckline-collar sleeve_style-short_sleeve,1
product_type-shirt fit-slim sleeve_style-long_sleeve color-blue color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-skinny style-western color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar cut-pocket,1
product_type-shirt fit-regular color-pattern color-red color_group-pattern cut-button_down cut-pocket neckline-button_collar style-classic,1
product_type-shirt fabric-jersey color-black color_group-dark cut-button_down cut-button cut-pocket neckline-collar sleeve_style-long_sleeve fit-regular fit-loose fit-skinny,1
product_type-shirt fit-oversized fabric-denim color-pattern color-blue color_group-pattern cut-pocket neckline-button_collar,1
product_type-shirt fit-slim fabric-jersey color-green cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-pocket neckline-button_collar,1
product_type-shirt fit-regular fit-classicfit color-pattern color-blue color_group-pattern neckline-grandad neckline-collar neckline-button_collar,1
product_type-shirt color-pattern color-yellow color_group-pattern neckline-point_collar neckline-button_collar cut-pocket fit-regular style-classic,1
product_type-shirt color-black color_group-dark cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-regular fit-classicfit color-blue color_group-dark neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-dark style-classic cut-button_down neckline-button_collar,1
product_type-shirt fabric-woven neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular style-classic color-black color_group-dark,1
product_type-shirt color-pattern color-red color_group-pattern sleeve_style-long_sleeve style-classic neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fabric-sequin neckline-collar sleeve_style-long_sleeve fit-relaxed fit-oversized color-black color_group-dark,1
product_type-shirt fit-skinny color-pattern color-white color_group-pattern color_group-pale neckline-button_collar,1
product_type-shirt neckline-reverecollar neckline-button_collar sleeve_style-short_sleeve color-pattern fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-black color-pattern color_group-dark neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-regular fit-superlongline fit-loose fit-skinny neckline-grandad neckline-collar neckline-button_collar color-white color_group-pale,1
product_type-shirt fit-regular fit-loose fit-skinny fabric-satin color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt fit-regular color-pattern color-blue color_group-pattern color_group-dark neckline-grandad neckline-collar neckline-button_collar sleeve_style-long_sleeve style-classic,1
product_type-shirt fit-oversized fabric-denim color-black color_group-dark style-classic neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark fabric-denim neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-skinny neckline-grandad neckline-collar color-black color_group-dark,1
product_type-shirt fit-skinny color-blue neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized fabric-satin activity-city color-pattern neckline-collar sleeve_style-short_sleeve cut-button,1
product_type-shirt fit-regular fit-loose fit-skinny fabric-satin color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-regular fit-superlongline fit-loose fit-skinny neckline-button_collar color-black color_group-dark,1
product_type-shirt fit-regular color-red color-pattern color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar style-classic,1
product_type-shirt fit-tailored fit-regular fit-loose fit-skinny color-pattern color-red color_group-pattern neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt fit-slim color-green color_group-cool_color neckline-button_collar cut-narrow,1
product_type-shirt fit-slim neckline-grandad neckline-collar neckline-button_collar color-brown cut-narrow,1
product_type-shirt fabric-flannel color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt color-blue neckline-point_collar neckline-button_collar cut-pocket fit-regular style-classic,1
product_type-shirt color-pattern color-white color_group-pale sleeve_style-long_sleeve neckline-point_collar cut-pocket fit-regular fit-loose fit-skinny,1
product_type-shirt fit-oversized style-vintage color-pattern sleeve_style-batwing neckline-button_collar,1
product_type-shirt fit-regular color-pattern color-brown color_group-pattern neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar,1
product_type-shirt color-pattern color_group-pattern sleeve_style-short_sleeve cut-button_down neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fit-skinny color-pattern color-red color_group-pattern color_group-warm_color neckline-button_collar,1
product_type-shirt fit-regular fit-loose fit-skinny color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt color-pattern color-brown color_group-pattern neckline-grandad neckline-collar neckline-button_collar fabric-flannel fit-regular fit-loose fit-skinny,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color-black color_group-pattern color_group-dark fabric-satin neckline-reverecollar neckline-button_collar sleeve_style-short_sleeve,1
product_type-shirt fabric-flannel color-pattern color-blue color_group-pattern color_group-dark neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-slim fabric-poplin fabric-wovencotton color-blue color_group-dark neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color-yellow color_group-pattern color_group-dark neckline-reverecollar neckline-collar sleeve_style-short_sleeve,1
product_type-shirt fit-slim sleeve_style-long_sleeve color-blue color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-skinny style-western color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar cut-pocket,1
product_type-shirt fit-regular color-pattern color-red color_group-pattern cut-button_down cut-pocket neckline-button_collar style-classic,1
product_type-shirt fabric-jersey color-black color_group-dark cut-button_down cut-button cut-pocket neckline-collar sleeve_style-long_sleeve fit-regular fit-loose fit-skinny,1
product_type-shirt fit-oversized fabric-denim color-pattern color-blue color_group-pattern cut-pocket neckline-button_collar,1
product_type-shirt fit-slim fabric-jersey color-green cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-pocket neckline-button_collar,1
product_type-shirt fit-regular fit-classicfit color-pattern color-blue color_group-pattern neckline-grandad neckline-collar neckline-button_collar,1
product_type-shirt color-pattern color-yellow color_group-pattern neckline-point_collar neckline-button_collar cut-pocket fit-regular style-classic,1
product_type-shirt color-black color_group-dark cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-regular fit-classicfit color-blue color_group-dark neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-dark style-classic cut-button_down neckline-button_collar,1
product_type-shirt fabric-woven neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular style-classic color-black color_group-dark,1
product_type-shirt color-pattern color-red color_group-pattern sleeve_style-long_sleeve style-classic neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fabric-sequin neckline-collar sleeve_style-long_sleeve fit-relaxed fit-oversized color-black color_group-dark,1
product_type-shirt fit-skinny color-pattern color-white color_group-pattern color_group-pale neckline-button_collar,1
product_type-shirt neckline-reverecollar neckline-button_collar sleeve_style-short_sleeve color-pattern fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-black color-pattern color_group-dark neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-regular fit-superlongline fit-loose fit-skinny neckline-grandad neckline-collar neckline-button_collar color-white color_group-pale,1
product_type-shirt fit-regular fit-loose fit-skinny fabric-satin color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt fit-regular color-pattern color-blue color_group-pattern color_group-dark neckline-grandad neckline-collar neckline-button_collar sleeve_style-long_sleeve style-classic,1
product_type-shirt fit-oversized fabric-denim color-black color_group-dark style-classic neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark fabric-denim neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-skinny neckline-grandad neckline-collar color-black color_group-dark,1
product_type-shirt fit-skinny color-blue neckline-point_collar neckline-button_collar,1
product_type-shirt fit-oversized fabric-satin activity-city color-pattern neckline-collar sleeve_style-short_sleeve cut-button,1
product_type-shirt fit-regular fit-loose fit-skinny fabric-satin color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-regular fit-superlongline fit-loose fit-skinny neckline-button_collar color-black color_group-dark,1
product_type-shirt fit-tailored fit-regular fit-loose fit-skinny color-pattern color-red color_group-pattern neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt fit-slim neckline-grandad neckline-collar neckline-button_collar color-brown cut-narrow,1
product_type-shirt color-blue neckline-point_collar neckline-button_collar cut-pocket fit-regular style-classic,1
product_type-shirt color-pattern color-white color_group-pale sleeve_style-long_sleeve neckline-point_collar cut-pocket fit-regular fit-loose fit-skinny,1
product_type-shirt fit-regular color-pattern color-brown color_group-pattern neckline-button_collar,1
product_type-shirt fit-skinny color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar,1
product_type-shirt color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt fabric-flannel color-pattern color-blue color_group-pattern color_group-dark neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-slim fabric-poplin fabric-wovencotton color-blue color_group-dark neckline-point_collar neckline-button_collar,1
product_type-shirt color-red color-pattern color_group-pattern fit-skinny fabric-cotton fabric-lycra style-classic neckline-collar cut-frontpocket cut-button sleeve_style-long_sleeve,1
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fit-slim style-classic neckline-collar cut-button sleeve_style-long_sleeve fabric-cotton,1
product_type-shirt color-yellow color-pattern color_group-pattern fit-slim style-classic neckline-collar cut-button sleeve_style-long_sleeve fabric-cotton,1
product_type-shirt fabric-denim fabric-cotton fabric-lycra fit-skinny cut-button sleeve_style-long_sleeve color-blue,1
product_type-shirt color-purple color-pattern color_group-pattern fit-slim style-classic neckline-collar cut-button sleeve_style-long_sleeve fabric-cotton,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark sleeve_style-short_sleeve neckline-button_collar fit-regular,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-dark cut-button_down neckline-button_collar sleeve_style-long_sleeve,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-blue color_group-dark cut-button neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim color-black color_group-dark neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-muscle_fit fit-slim color-blue color-pattern color_group-dark cut-button cut-closecut,1
product_type-shirt fit-muscle_fit color-black color-pattern color_group-dark neckline-point_collar neckline-button_collar cut-closecut,1
product_type-shirt fit-skinny fabric-denim color-pattern color-red color_group-pattern color_group-warm_color neckline-collar neckline-button_collar cut-button_down sleeve_style-short_sleeve,1
product_type-shirt fit-regular fit-classicfit neckline-reverecollar neckline-button_collar color-black color-pattern color_group-dark,1
product_type-shirt color-pattern color-blue color-white color_group-pattern color_group-bright color_group-cool_color color_group-pale fit-slim neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark sleeve_style-short_sleeve neckline-button_collar fit-regular,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-dark cut-button_down neckline-button_collar sleeve_style-long_sleeve,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-blue color_group-dark cut-button neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim color-black color_group-dark neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-muscle_fit color-black color-pattern color_group-dark neckline-point_collar neckline-button_collar cut-closecut,1
product_type-shirt fit-skinny fabric-denim color-pattern color-red color_group-pattern color_group-warm_color neckline-collar neckline-button_collar cut-button_down sleeve_style-short_sleeve,1
product_type-shirt fit-regular fit-classicfit neckline-reverecollar neckline-button_collar color-black color-pattern color_group-dark,1
product_type-shirt color-pattern color-blue color-white color_group-pattern color_group-bright color_group-cool_color color_group-pale fit-slim neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fit-slim cut-crisscross cut-button_down cut-pocket cut-button neckline-collar length-maxi sleeve_style-long_sleeve style-occasion,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy style-classic color-blue color_group-bright color_group-cool_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy style-classic color-blue color_group-bright color_group-cool_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy activity-cycling color-red color_group-warm_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy activity-cycling color-red color_group-warm_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy activity-cycling color-red color_group-warm_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy activity-cycling color-red color_group-warm_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy activity-cycling color-red color_group-warm_color,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy color-black color_group-dark,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy color-black color_group-dark,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy color-black color_group-dark,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy color-black color_group-dark,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy color-black color_group-dark,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fabric-denim fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fabric-denim fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fabric-denim fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fabric-denim fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy,1
product_type-shirt fabric-twill fabric-cotton fabric-polyester fabric-denim fit-slim neckline-minicollar sleeve_style-long_sleeve cut-pocket cut-button_down cut-button style-fancy,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-polyester fabric-woven fabric-fine fit-slim fit-straight length-mini cut-button_down cut-button neckline-collar sleeve_style-short_sleeve,1
product_type-shirt fabric-satin fabric-cotton fabric-woven fabric-cotton_material color-pattern color_group-pattern fit-slim cut-button_down cut-button cut-narrow neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt fabric-satin fabric-cotton fabric-woven fabric-cotton_material color-pattern color_group-pattern fit-slim cut-button_down cut-button cut-narrow neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt fabric-satin fabric-cotton fabric-woven fabric-cotton_material color-pattern color_group-pattern fit-slim cut-button_down cut-button cut-narrow neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt fabric-satin fabric-cotton fabric-woven fabric-cotton_material color-pattern color_group-pattern fit-slim cut-button_down cut-button cut-narrow neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt fabric-satin fabric-cotton fabric-woven fabric-cotton_material color-pattern color_group-pattern fit-slim cut-button_down cut-button cut-narrow neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt fit-classicfit fit-relaxed color-pattern color-pink color_group-pattern color_group-bright color_group-warm_color fabric-cotton fabric-polyester fabric-weave cut-crisscross cut-button_down cut-buttonup cut-button length-mini neckline-minicollar neckline-collar sleeve_style-short_sleeve,1
product_type-shirt color-gray color-pattern color_group-pattern cut-button_down neckline-button_collar sleeve_style-long_sleeve fit-regular fit-classicfit,1
product_type-shirt fit-slim color-pattern color-purple color_group-pattern neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt fit-slim color-pattern color-red color_group-pattern color_group-warm_color cut-button_down cut-pocket cut-narrow neckline-button_collar,1
product_type-shirt neckline-reverecollar color-pattern color-pink cut-button fit-regular,1
product_type-shirt fit-slim color-black color_group-dark neckline-point_collar cut-pocket cut-narrow,1
product_type-shirt cut-button_down neckline-button_collar sleeve_style-long_sleeve fit-regular fit-classicfit,1
product_type-shirt fit-slim color-blue color-pattern color_group-bright color_group-cool_color color_group-pattern cut-button_down cut-button cut-narrow neckline-collar sleeve_style-long_sleeve,1
product_type-shirt fit-skinny fabric-twill neckline-collar neckline-point_collar color-black color_group-dark cut-concealedbutton sleeve_style-long_sleeve,1
product_type-shirt fit-regular color-pattern color-red color_group-pattern color_group-dark color_group-warm_color cut-button_down cut-pocket cut-button neckline-collar style-classic,1
product_type-shirt sleeve_style-long_sleeve neckline-button_collar color-pattern color-black color_group-dark fit-regular,1
product_type-shirt fit-slim color-green color_group-pale color_group-cool_color neckline-point_collar cut-narrow,1
product_type-shirt fit-slim color-pattern neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fit-slim neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim color-pattern color-green color_group-pattern color_group-pale neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-black color_group-dark neckline-button_collar sleeve_style-long_sleeve fit-regular style-classic,1
product_type-shirt fit-regular neckline-reverecollar color-black color-pattern color_group-dark color_group-pattern cut-button sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale style-classic cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt fit-oversized style-color_block cut-button_down cut-button cut-pocket neckline-collar sleeve_style-long_sleeve color-black color_group-dark,1
product_type-shirt color-red color-pattern color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt color-pattern color-black color_group-dark sleeve_style-long_sleeve neckline-reverecollar cut-button fit-regular style-classic,1
product_type-shirt color-brown color-pattern color_group-pale color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt neckline-reverecollar color-pattern color-yellow color_group-pattern cut-button fit-regular style-classic,1
product_type-shirt color-gray color-pattern color_group-pattern cut-button_down neckline-button_collar sleeve_style-long_sleeve fit-regular fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt fit-slim color-pattern color-purple color_group-pattern neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim color-pattern color-red color_group-pattern color_group-warm_color cut-button_down cut-pocket cut-narrow neckline-button_collar,1
product_type-shirt neckline-reverecollar color-pattern color-pink cut-button fit-regular,1
product_type-shirt fit-slim color-black color_group-dark neckline-point_collar cut-pocket cut-narrow,1
product_type-shirt cut-button_down neckline-button_collar sleeve_style-long_sleeve fit-regular fit-classicfit,1
product_type-shirt fit-slim color-blue color-pattern color_group-bright color_group-cool_color color_group-pattern cut-button_down cut-button cut-narrow neckline-collar sleeve_style-long_sleeve,1
product_type-shirt fit-skinny fabric-twill neckline-collar neckline-point_collar color-black color_group-dark cut-concealedbutton sleeve_style-long_sleeve,1
product_type-shirt fit-regular color-pattern color-red color_group-pattern color_group-dark color_group-warm_color cut-button_down cut-pocket cut-button neckline-collar style-classic,1
product_type-shirt sleeve_style-long_sleeve neckline-button_collar color-pattern color-black color_group-dark fit-regular,1
product_type-shirt fit-slim color-green color_group-pale color_group-cool_color neckline-point_collar cut-narrow,1
product_type-shirt fit-slim color-pattern neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fit-slim neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim color-pattern color-green color_group-pattern color_group-pale neckline-button_collar cut-narrow,1
product_type-shirt color-pattern color-black color_group-dark neckline-button_collar sleeve_style-long_sleeve fit-regular style-classic,1
product_type-shirt fit-regular neckline-reverecollar color-black color-pattern color_group-dark color_group-pattern cut-button sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale style-classic cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt fit-oversized style-color_block cut-button_down cut-button cut-pocket neckline-collar sleeve_style-long_sleeve color-black color_group-dark,1
product_type-shirt color-red color-pattern color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt color-brown color-pattern color_group-pale color_group-dark color_group-warm_color color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt color-pattern color-black color_group-dark sleeve_style-long_sleeve neckline-reverecollar cut-button fit-regular style-classic,1
product_type-shirt neckline-reverecollar color-pattern color-yellow color_group-pattern cut-button fit-regular style-classic,1
product_type-shirt color-red color-pattern style-classic fit-classicfit neckline-collar cut-button sleeve_style-short_sleeve fabric-viscose,1
product_type-shirt color-red color-pattern style-classic fit-classicfit neckline-collar cut-button sleeve_style-short_sleeve fabric-viscose,1
product_type-shirt color-gray fabric-denim fabric-cotton fabric-lycra fit-skinny style-classic neckline-collar cut-button sleeve_style-long_sleeve,1
product_type-shirt sleeve_style-short_sleeve fabric-stretchcotton cut-button_down cut-button neckline-button_collar fit-regular style-classic color-black color_group-dark,1
product_type-shirt fit-regular color-pattern color-yellow color_group-pattern color_group-warm_color neckline-button_collar style-classic,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down neckline-button_collar sleeve_style-long_sleeve,1
product_type-shirt fit-regular neckline-v_neck style-fancy cut-zipper sleeve_style-long_sleeve color-black color_group-dark,1
product_type-shirt fit-slim color-gray cut-button_down cut-button cut-narrow neckline-collar,1
product_type-shirt fit-regular color-yellow color-pattern color_group-warm_color color_group-pattern cut-button_down cut-zipper cut-pocket neckline-collar style-classic length-midi,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar sleeve_style-long_sleeve cut-button fit-regular style-classic,1
product_type-shirt fit-slim color-pattern color_group-pattern cut-button_down cut-pocket cut-narrow neckline-button_collar,1
product_type-shirt fabric-denim color-gray neckline-point_collar fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-white color_group-pattern color_group-pale neckline-button_collar fit-regular,1
product_type-shirt fit-oversized color-pattern color-brown color_group-pattern color_group-dark color_group-warm_color neckline-point_collar neckline-button_collar cut-pocket cut-wide fabric-layered,1
