doc,class
product_type-shirt fabric-silk color-pattern color_group-pattern style-classic neckline-polo_collar neckline-collar_button cut-cropped fit-regular_fit,0
product_type-shirt fit-oversized fit-relaxed fit-baggy cut-button color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-collar_button,0
product_type-shirt fabric-satin color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-classic_fit,0
product_type-shirt neckline-plunge neckline-collar fabric-satin color-pattern color_group-pattern cut-button fit-relaxed fit-loose fit-oversized,0
product_type-shirt fit-oversized fit-relaxed fit-baggy cut-button color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-collar_button,0
product_type-shirt fabric-satin color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-classic_fit,0
product_type-shirt color-red style-classic fit-classic_fit neckline-collar cut-button sleeve_style-short_sleeve fabric-viscose,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-green color-pattern color_group-pattern cut-pocket neckline-point_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pink neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve color-black color_group-dark fabric-woven fabric-polyester neckline-point_collar cut-concealed_button cut-side_split fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve neckline-point_collar cut-pocket color-black color_group-dark,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button fit-regular_fit color-black color_group-dark,0
product_type-shirt fit-relaxed fit-loose fit-oversized fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button,0
product_type-shirt color-pattern color_group-pattern fit-oversized sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt color-pattern color-brown color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-baggy color-orange color_group-dark,0
product_type-shirt fit-longline sleeve_style-long_sleeve color-pattern color-white color_group-pattern color_group-pale cut-button neckline-v_neck,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-sleeveless fabric-woven cut-concealed_button neckline-point_collar fit-regular_fit color_group-pale,0
product_type-shirt neckline-plunge neckline-collar fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button fit-relaxed fit-loose fit-oversized,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt color-pattern color_group-pattern style-cute style-classic neckline-collar_button fit-fitted fit-regular_fit cut-cuff,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button style-cute style-classic fit-regular_fit,0
product_type-shirt length-long sleeve_style-long_sleeve fabric-stretch_cotton fabric-woven neckline-point_collar fit-slim color-white color_group-pale,0
product_type-shirt neckline-plunge neckline-point_collar sleeve_style-long_sleeve color-pattern color_group-pattern fit-relaxed,0
product_type-shirt fit-relaxed fabric-satin sleeve_style-long_sleeve neckline-revere_collar neckline-collar_button color-pink,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-collar cut-button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-concealed_button cut-pocket,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color-pink color_group-pattern cut-pocket fit-relaxed fit-loose fit-oversized,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit,0
product_type-shirt neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-short_sleeve fabric-woven fabric-polyester neckline-point_collar cut-concealed_button cut-cropped fit-regular_fit color-pink color_group-pale,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar cut-concealed_button fit-regular_fit,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-relaxed fit-baggy,0
product_type-shirt sleeve_style-long_sleeve fit-oversized neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-concealed_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-pocket neckline-point_collar neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-oversized color-yellow color_group-dark,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-collar_button fit-relaxed fit-baggy,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar sleeve_style-long_sleeve fit-regular_fit,0
product_type-shirt neckline-point_collar cut-concealed_button fit-regular_fit color-black color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve neckline-collar cut-concealed_button,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve neckline-point_collar fit-relaxed fit-loose fit-oversized color-white color_group-pale,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-concealed_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar neckline-collar_button cut-button cut-cuff cut-pleated fit-regular_fit color_group-pale color_group-warm_color,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar fit-relaxed color_group-pale,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit fit-classic_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-collar_button fit-regular_fit,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button cut-cropped fit-relaxed,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-point_collar cut-button fit-relaxed fit-baggy,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve color-green color-pattern color-blue color_group-pattern color_group-dark fabric-woven_cotton fabric-cotton neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-straight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pink color_group-pale neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar cut-concealed_button fit-relaxed color-black color_group-dark,0
product_type-shirt fit-longline fit-regular_fit sleeve_style-long_sleeve cut-tie_detail cut-concealed_button color-pattern color_group-pattern style-classic neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color_group-pale neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button cut-pocket fit-relaxed,0
product_type-shirt fit-relaxed fit-regular_fit fit-loose fit-tight fabric-satin sleeve_style-long_sleeve neckline-revere_collar neckline-collar_button color-brown color_group-pale color_group-dark color_group-warm_color,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color_group-pale color_group-warm_color neckline-point_collar neckline-collar_button,0
product_type-shirt length-long sleeve_style-long_sleeve fit-oversized fit-regular_fit neckline-point_collar cut-button color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-button cut-cuff neckline-point_collar neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar neckline-collar_button cut-pocket fit-regular_fit fit-loose fit-tight color-brown,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color-pink color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt fabric-satin sleeve_style-long_sleeve neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt length-long sleeve_style-long_sleeve fabric-stretch_cotton neckline-collar_button fit-slim color-white color_group-pale,0
product_type-shirt fit-longline fit-relaxed fit-baggy sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar cut-concealed_button fit-regular_fit color-black color_group-dark,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-baggy color-orange color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve style-vintage cut-button cut-pocket neckline-point_collar color-black color_group-dark,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar fit-regular_fit style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-concealed_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar cut-concealed_button cut-pocket fit-regular_fit fit-loose fit-tight,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-collar cut-button fit-regular_fit,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-relaxed fit-baggy,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-green color-pattern color_group-pattern cut-pocket neckline-point_collar,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pink neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve color-black color_group-dark fabric-woven fabric-polyester neckline-point_collar cut-concealed_button cut-side_split fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve neckline-point_collar cut-pocket color-black color_group-dark,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button fit-regular_fit color-black color_group-dark,0
product_type-shirt fit-relaxed fit-loose fit-oversized fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button,0
product_type-shirt color-pattern color_group-pattern fit-oversized sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt color-pattern color-brown color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-baggy color-orange color_group-dark,0
product_type-shirt fit-longline sleeve_style-long_sleeve color-pattern color-white color_group-pattern color_group-pale cut-button neckline-v_neck,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-sleeveless fabric-woven cut-concealed_button neckline-point_collar fit-regular_fit color_group-pale,0
product_type-shirt neckline-plunge neckline-collar fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern cut-button fit-relaxed fit-loose fit-oversized,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt color-pattern color_group-pattern style-cute style-classic neckline-collar_button fit-fitted fit-regular_fit cut-cuff,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button style-cute style-classic fit-regular_fit,0
product_type-shirt length-long sleeve_style-long_sleeve fabric-stretch_cotton fabric-woven neckline-point_collar fit-slim color-white color_group-pale,0
product_type-shirt fit-relaxed fabric-satin sleeve_style-long_sleeve neckline-revere_collar neckline-collar_button color-pink,0
product_type-shirt neckline-plunge neckline-point_collar sleeve_style-long_sleeve color-pattern color_group-pattern fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-button,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve sleeve_style-raglan_sleeve neckline-collar cut-button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern style-classic neckline-point_collar cut-concealed_button cut-pocket,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color-pink color_group-pattern cut-pocket fit-relaxed fit-loose fit-oversized,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit,0
product_type-shirt neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-short_sleeve fabric-woven fabric-polyester neckline-point_collar cut-concealed_button cut-cropped fit-regular_fit color-pink color_group-pale,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar cut-concealed_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve fit-oversized neckline-collar_button,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-relaxed fit-baggy,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-concealed_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-pocket neckline-point_collar neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-oversized color-yellow color_group-dark,0
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-collar_button fit-relaxed fit-baggy,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern neckline-point_collar sleeve_style-long_sleeve fit-regular_fit,0
product_type-shirt neckline-point_collar cut-concealed_button fit-regular_fit color-black color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve neckline-collar cut-concealed_button,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve neckline-point_collar fit-relaxed fit-loose fit-oversized color-white color_group-pale,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-concealed_button fit-regular_fit,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar fit-relaxed color_group-pale,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar neckline-collar_button cut-button cut-cuff cut-pleated fit-regular_fit color_group-pale color_group-warm_color,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit fit-classic_fit,0
product_type-shirt fit-oversized color-pattern color_group-pattern sleeve_style-long_sleeve neckline-point_collar neckline-collar_button,0
product_type-shirt cut-cropped color-pattern color_group-pattern neckline-collar_button fit-regular_fit,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve neckline-collar_button cut-cropped fit-relaxed,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-point_collar cut-button fit-relaxed fit-baggy,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve color-green color-pattern color-blue color_group-pattern color_group-dark fabric-woven_cotton fabric-cotton neckline-collar_button fit-relaxed,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-straight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-relaxed fit-loose fit-oversized,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pink color_group-pale neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular_fit style-classic,0
product_type-shirt sleeve_style-long_sleeve neckline-collar cut-concealed_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt sleeve_style-short_sleeve fabric-woven neckline-point_collar cut-concealed_button fit-relaxed color-black color_group-dark,0
product_type-shirt fit-longline fit-regular_fit sleeve_style-long_sleeve cut-tie_detail cut-concealed_button color-pattern color_group-pattern style-classic neckline-point_collar,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt sleeve_style-long_sleeve color_group-pale neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button cut-pocket fit-relaxed,0
product_type-shirt fit-relaxed fit-regular_fit fit-loose fit-tight fabric-satin sleeve_style-long_sleeve neckline-revere_collar neckline-collar_button color-brown color_group-pale color_group-dark color_group-warm_color,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color_group-pale color_group-warm_color neckline-point_collar neckline-collar_button,0
product_type-shirt length-long sleeve_style-long_sleeve fit-oversized fit-regular_fit neckline-point_collar cut-button color-white color_group-pale,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern cut-button cut-cuff neckline-point_collar neckline-collar_button fit-relaxed fit-slouchy fit-baggy,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar neckline-collar_button cut-pocket fit-regular_fit fit-loose fit-tight color-brown,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar neckline-collar_button fit-regular_fit,0
product_type-shirt fit-oversized sleeve_style-long_sleeve color-pattern color-pink color_group-pattern neckline-point_collar neckline-collar_button,0
product_type-shirt cut-cropped sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button fit-relaxed,0
product_type-shirt fabric-satin sleeve_style-long_sleeve neckline-collar_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt length-long sleeve_style-long_sleeve fabric-stretch_cotton neckline-collar_button fit-slim color-white color_group-pale,0
product_type-shirt fit-longline fit-relaxed fit-baggy sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar_button,0
product_type-shirt sleeve_style-long_sleeve fabric-woven neckline-point_collar cut-concealed_button fit-regular_fit color-black color_group-dark,0
product_type-shirt sleeve_style-long_sleeve neckline-point_collar cut-button cut-pocket cut-cuff fit-relaxed fit-baggy color-orange color_group-dark,0
product_type-shirt fit-oversized sleeve_style-long_sleeve style-vintage cut-button cut-pocket neckline-point_collar color-black color_group-dark,0
product_type-shirt cut-cropped cut-button sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar fit-regular_fit style-classic,0
product_type-shirt cut-cropped sleeve_style-long_sleeve neckline-point_collar neckline-collar_button fit-oversized,0
product_type-shirt sleeve_style-long_sleeve color-pattern color_group-pattern neckline-collar cut-concealed_button fit-regular_fit fit-loose fit-tight,0
product_type-shirt color-pattern color_group-pattern sleeve_style-long_sleeve neckline-collar cut-concealed_button cut-pocket fit-regular_fit fit-loose fit-tight,0
product_type-shirt color-pattern color-pink color-green color_group-pattern sleeve_style-long_sleeve neckline-collar cut-button fit-regular_fit,0
product_type-shirt fabric-satin sleeve_style-long_sleeve color-pattern color_group-pattern neckline-point_collar cut-button fit-relaxed fit-baggy,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-pink,0
product_type-shirt cut-strap style-occasion color-pattern color-black color_group-dark,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt cut-strap style-occasion color-pattern color-orange color_group-pale color_group-bright color_group-warm_color,0
product_type-shirt neckline-high_neck color-pattern color_group-pattern fit-fitted fit-regular_fit fit-regular fabric-polyester fabric-spandex style-occasion cut-cuff,0
product_type-shirt neckline-high_neck color-pattern color_group-pattern fit-fitted fit-regular_fit fit-regular fabric-polyester fabric-spandex style-occasion cut-cuff,0
product_type-shirt neckline-high_neck color-pattern color_group-pattern fit-fitted fit-regular_fit fit-regular fabric-polyester fabric-spandex style-occasion cut-cuff,0
product_type-shirt neckline-high_neck color-pattern color_group-pattern fit-fitted fit-regular_fit fit-regular fabric-polyester fabric-spandex style-occasion cut-cuff,0
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color-green color_group-pattern fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color-off_white color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color-gray color_group-pattern color_group-dark fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color-brown color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color-green color_group-pattern fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
product_type-shirt color-pattern color_group-pattern color_group-pale fabric-lace fabric-cotton fabric-polyester style-flattering style-feminine style-classy style-simple sleeve_style-half_sleeve,0
